Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeNumber,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
42,No,Travel_Rarely,Research & Development,13,3,Medical,1803,2,Male,4,2,Healthcare Representative,1,Married,"(1000, 6500]",5,No,18,3,3,2,10,2,2,0,0,0,0
35,No,Non-Travel,Research & Development,2,2,Medical,1804,2,Male,3,2,Manufacturing Director,4,Divorced,"(1000, 6500]",2,No,14,3,3,1,15,6,3,7,7,1,7
38,No,Non-Travel,Human Resources,2,3,Human Resources,1805,1,Male,3,1,Human Resources,2,Divorced,"(1000, 6500]",5,No,13,3,4,3,13,3,3,11,10,3,8
34,Yes,Travel_Frequently,Research & Development,9,4,Life Sciences,1807,4,Male,3,2,Laboratory Technician,1,Married,"(1000, 6500]",4,No,17,3,3,1,11,3,2,7,1,0,7
37,Yes,Travel_Rarely,Research & Development,10,4,Medical,1809,4,Male,3,2,Manufacturing Director,1,Single,"(1000, 6500]",1,No,15,3,2,0,10,4,1,10,3,0,8
39,No,Travel_Frequently,Sales,20,3,Life Sciences,1812,3,Male,3,2,Sales Executive,4,Divorced,"(1000, 6500]",2,No,18,3,4,1,7,6,3,2,1,2,2
43,No,Non-Travel,Research & Development,9,3,Life Sciences,1813,1,Male,3,1,Research Scientist,3,Single,"(1000, 6500]",4,No,13,3,3,0,7,2,2,3,2,1,2
41,No,Travel_Rarely,Research & Development,5,3,Life Sciences,1814,2,Male,4,2,Healthcare Representative,2,Single,"(6500, 19999]",3,No,12,3,1,0,11,3,1,3,2,1,2
41,No,Travel_Rarely,Sales,4,1,Marketing,1815,3,Female,3,3,Sales Executive,3,Divorced,"(6500, 19999]",0,Yes,13,3,4,1,23,3,4,22,14,13,5
30,No,Travel_Rarely,Research & Development,10,3,Medical,1816,1,Female,3,3,Manufacturing Director,3,Single,"(6500, 19999]",9,No,14,3,2,0,9,3,3,7,7,0,2
26,Yes,Travel_Rarely,Human Resources,20,2,Medical,1818,4,Female,3,1,Human Resources,2,Married,"(1000, 6500]",0,Yes,11,3,3,0,6,3,3,5,1,1,4
46,Yes,Travel_Rarely,Research & Development,21,2,Medical,1821,4,Female,3,2,Healthcare Representative,2,Married,"(6500, 19999]",4,No,22,4,4,1,13,2,4,9,7,3,7
40,No,Travel_Rarely,Research & Development,1,3,Life Sciences,1822,3,Female,3,2,Healthcare Representative,4,Divorced,"(6500, 19999]",4,No,17,3,4,1,12,3,3,5,3,0,3
34,No,Travel_Rarely,Sales,8,2,Technical Degree,1823,2,Male,4,2,Sales Executive,3,Married,"(6500, 19999]",1,No,21,4,3,2,10,5,3,10,8,4,8
58,No,Non-Travel,Sales,2,3,Medical,1824,2,Male,3,4,Manager,2,Divorced,"(6500, 19999]",4,No,22,4,4,1,37,0,2,16,9,14,14
35,No,Travel_Rarely,Research & Development,23,4,Medical,1826,2,Male,1,1,Laboratory Technician,3,Married,"(1000, 6500]",0,No,16,3,2,1,6,2,4,5,4,0,3
47,No,Travel_Rarely,Research & Development,4,3,Life Sciences,1827,3,Female,2,3,Manufacturing Director,2,Divorced,"(6500, 19999]",8,Yes,12,3,3,1,28,4,3,22,11,14,10
40,No,Travel_Rarely,Research & Development,12,3,Life Sciences,1829,2,Female,3,2,Healthcare Representative,1,Divorced,"(1000, 6500]",2,No,12,3,2,1,15,3,3,7,4,7,7
54,No,Travel_Rarely,Research & Development,7,4,Medical,1830,4,Female,3,2,Research Scientist,4,Married,"(6500, 19999]",4,No,15,3,2,1,14,2,2,7,1,1,7
31,No,Travel_Frequently,Sales,7,4,Marketing,1833,1,Female,3,3,Sales Executive,1,Married,"(6500, 19999]",2,No,14,3,4,2,9,3,3,3,2,2,2
28,No,Travel_Rarely,Research & Development,1,3,Medical,1834,3,Female,3,1,Research Scientist,1,Married,"(1000, 6500]",1,No,25,4,3,1,3,3,3,3,2,1,2
38,No,Travel_Rarely,Sales,2,4,Marketing,1835,2,Female,1,2,Sales Representative,4,Married,"(1000, 6500]",2,Yes,20,4,1,2,20,4,2,4,2,0,3
26,No,Travel_Rarely,Sales,10,3,Medical,1836,3,Male,3,2,Sales Executive,4,Single,"(1000, 6500]",1,No,13,3,1,0,5,4,3,5,3,1,2
58,No,Travel_Frequently,Research & Development,15,4,Life Sciences,1837,1,Male,3,4,Research Director,3,Married,"(6500, 19999]",2,Yes,14,3,2,0,23,3,3,2,2,2,2
18,No,Non-Travel,Research & Development,14,3,Medical,1839,2,Female,3,1,Research Scientist,3,Single,"(1000, 6500]",1,No,16,3,3,0,0,4,1,0,0,0,0
31,Yes,Travel_Rarely,Human Resources,18,5,Human Resources,1842,4,Male,4,1,Human Resources,1,Married,"(1000, 6500]",0,No,17,3,3,0,2,4,3,1,0,0,0
29,Yes,Travel_Rarely,Human Resources,13,3,Human Resources,1844,1,Male,2,1,Human Resources,1,Divorced,"(1000, 6500]",4,Yes,15,3,4,3,4,3,3,2,2,2,0
45,No,Non-Travel,Sales,2,4,Life Sciences,1845,3,Female,3,2,Sales Executive,3,Married,"(1000, 6500]",4,No,22,4,2,2,10,3,4,8,7,5,7
36,No,Travel_Rarely,Research & Development,2,4,Other,1847,4,Female,3,2,Research Scientist,2,Married,"(6500, 19999]",4,Yes,22,4,4,1,15,2,3,1,0,0,0
43,No,Travel_Frequently,Sales,2,4,Life Sciences,1849,1,Male,3,2,Sales Executive,4,Married,"(1000, 6500]",1,No,20,4,3,1,7,5,3,7,7,7,7
27,No,Travel_Frequently,Research & Development,5,2,Life Sciences,1850,4,Female,3,1,Laboratory Technician,4,Single,"(1000, 6500]",0,Yes,14,3,3,0,6,3,2,5,4,0,2
29,No,Travel_Frequently,Research & Development,20,1,Medical,1852,4,Male,3,1,Laboratory Technician,4,Married,"(1000, 6500]",1,No,13,3,2,0,11,3,4,11,8,3,10
32,No,Travel_Frequently,Sales,10,4,Marketing,1853,4,Male,3,2,Sales Executive,4,Single,"(1000, 6500]",8,No,13,3,3,0,4,2,4,0,0,0,0
42,No,Non-Travel,Research & Development,10,4,Technical Degree,1854,3,Male,3,1,Research Scientist,3,Married,"(1000, 6500]",3,No,22,4,2,2,10,1,2,6,3,3,3
47,No,Travel_Rarely,Research & Development,9,4,Life Sciences,1856,2,Female,3,1,Laboratory Technician,3,Single,"(1000, 6500]",4,No,12,3,3,0,7,2,3,2,2,2,0
46,No,Travel_Rarely,Research & Development,2,2,Life Sciences,1857,4,Male,3,3,Manufacturing Director,4,Divorced,"(6500, 19999]",3,No,14,3,3,1,12,4,2,9,8,4,7
28,No,Non-Travel,Human Resources,1,2,Life Sciences,1858,3,Male,3,1,Human Resources,4,Divorced,"(1000, 6500]",1,No,15,3,2,1,3,2,3,3,2,2,2
29,No,Travel_Rarely,Research & Development,29,1,Life Sciences,1859,4,Male,1,2,Healthcare Representative,3,Divorced,"(1000, 6500]",8,No,17,3,4,2,11,3,3,7,0,1,6
42,No,Travel_Rarely,Research & Development,8,3,Life Sciences,1860,4,Male,3,1,Laboratory Technician,3,Single,"(1000, 6500]",4,No,13,3,4,0,8,3,3,0,0,0,0
32,Yes,Travel_Rarely,Sales,2,4,Marketing,1862,3,Male,2,2,Sales Executive,2,Single,"(6500, 19999]",7,Yes,12,3,3,0,7,3,2,2,2,2,2
46,No,Travel_Rarely,Sales,3,3,Technical Degree,1863,1,Female,4,4,Sales Executive,1,Divorced,"(6500, 19999]",2,No,12,3,4,1,25,5,3,19,17,2,8
27,No,Travel_Rarely,Sales,23,1,Medical,1864,2,Female,2,2,Sales Representative,3,Married,"(1000, 6500]",1,No,21,4,4,1,9,5,3,9,8,5,8
29,No,Travel_Rarely,Human Resources,6,1,Medical,1865,4,Male,2,1,Human Resources,2,Married,"(1000, 6500]",1,No,11,3,4,0,1,3,3,1,0,0,0
43,No,Travel_Rarely,Research & Development,6,3,Medical,1866,1,Female,2,5,Manager,3,Married,"(6500, 19999]",7,No,13,3,4,0,21,2,3,16,12,6,14
48,No,Travel_Rarely,Research & Development,10,3,Life Sciences,1867,4,Male,2,5,Research Director,2,Married,"(6500, 19999]",4,No,12,3,4,0,29,3,3,22,10,12,9
29,Yes,Travel_Frequently,Research & Development,24,2,Life Sciences,1868,4,Male,2,1,Research Scientist,4,Single,"(1000, 6500]",1,Yes,24,4,2,0,1,3,2,1,0,1,0
46,Yes,Travel_Rarely,Sales,10,3,Life Sciences,1869,3,Female,3,3,Sales Executive,2,Married,"(6500, 19999]",5,No,21,4,3,3,14,2,3,8,7,0,7
27,No,Travel_Frequently,Research & Development,15,3,Life Sciences,1870,4,Female,2,1,Research Scientist,1,Married,"(1000, 6500]",0,No,19,3,4,1,8,2,2,7,6,7,3
39,No,Travel_Rarely,Research & Development,19,4,Other,1871,4,Male,3,2,Research Scientist,4,Divorced,"(1000, 6500]",8,No,14,3,2,3,7,2,3,2,2,2,2
55,No,Travel_Rarely,Research & Development,2,4,Technical Degree,1873,2,Male,2,1,Research Scientist,4,Married,"(1000, 6500]",8,No,20,4,2,1,19,2,4,5,2,0,4
28,No,Travel_Rarely,Sales,3,3,Medical,1875,2,Female,3,1,Sales Representative,2,Married,"(1000, 6500]",1,No,19,3,4,1,1,3,3,1,0,0,0
30,Yes,Travel_Rarely,Sales,9,3,Medical,1876,2,Male,3,1,Sales Representative,4,Single,"(1000, 6500]",1,No,13,3,3,0,1,3,2,1,0,0,0
22,Yes,Travel_Rarely,Research & Development,7,1,Life Sciences,1878,4,Male,3,1,Research Scientist,2,Single,"(1000, 6500]",1,Yes,23,4,1,0,1,2,3,1,0,0,0
36,No,Travel_Rarely,Sales,10,4,Technical Degree,1880,2,Female,2,2,Sales Executive,3,Married,"(1000, 6500]",1,Yes,13,3,1,1,10,4,3,10,9,1,7
31,No,Travel_Rarely,Research & Development,20,3,Life Sciences,1881,2,Male,3,2,Laboratory Technician,3,Divorced,"(1000, 6500]",1,No,11,3,1,1,10,2,3,10,8,0,2
34,No,Travel_Rarely,Sales,4,3,Life Sciences,1882,3,Male,3,3,Sales Executive,4,Married,"(6500, 19999]",2,Yes,13,3,4,3,9,3,3,5,3,1,0
29,No,Travel_Rarely,Research & Development,7,3,Life Sciences,1883,4,Male,3,1,Laboratory Technician,1,Single,"(1000, 6500]",3,No,14,3,2,0,11,2,3,3,2,1,2
37,No,Travel_Rarely,Research & Development,7,4,Medical,1885,4,Male,3,2,Research Scientist,1,Married,"(1000, 6500]",5,Yes,22,4,3,1,16,2,3,5,3,0,4
35,No,Travel_Rarely,Research & Development,16,2,Other,1886,4,Female,2,2,Manufacturing Director,2,Married,"(1000, 6500]",0,Yes,11,3,4,0,4,2,3,3,2,0,2
45,No,Travel_Rarely,Research & Development,25,2,Life Sciences,1888,2,Female,2,2,Manufacturing Director,4,Married,"(1000, 6500]",0,No,13,3,4,2,10,2,2,9,8,3,8
36,No,Travel_Frequently,Human Resources,2,1,Human Resources,1890,2,Male,2,2,Human Resources,4,Single,"(1000, 6500]",1,No,21,4,4,0,10,2,2,10,1,0,8
40,No,Travel_Rarely,Research & Development,1,4,Life Sciences,1892,1,Male,3,4,Manager,1,Divorced,"(6500, 19999]",2,No,11,3,1,1,22,3,3,19,7,11,16
26,No,Travel_Rarely,Research & Development,1,2,Life Sciences,1893,2,Female,2,1,Research Scientist,3,Married,"(1000, 6500]",1,Yes,13,3,3,1,1,3,2,1,0,1,0
27,No,Travel_Rarely,Sales,2,2,Medical,1898,1,Female,4,2,Sales Executive,3,Single,"(1000, 6500]",0,No,14,3,2,0,9,5,2,8,7,0,7
48,No,Travel_Frequently,Research & Development,22,3,Medical,1900,4,Female,3,4,Manager,4,Divorced,"(6500, 19999]",3,No,11,3,2,1,24,3,3,22,17,4,7
44,No,Travel_Rarely,Research & Development,1,4,Life Sciences,1903,2,Male,4,2,Healthcare Representative,1,Married,"(1000, 6500]",2,No,15,3,4,1,10,5,3,2,0,2,2
34,Yes,Non-Travel,Research & Development,16,4,Technical Degree,1905,4,Male,1,1,Research Scientist,1,Married,"(1000, 6500]",1,Yes,23,4,2,1,5,2,3,5,2,3,0
56,Yes,Travel_Rarely,Research & Development,24,2,Life Sciences,1907,1,Male,3,1,Laboratory Technician,4,Single,"(1000, 6500]",1,No,16,3,4,0,5,3,3,4,2,1,0
36,No,Travel_Rarely,Sales,17,2,Marketing,1908,3,Male,2,2,Sales Executive,2,Married,"(1000, 6500]",2,No,16,3,3,2,12,1,1,4,2,1,3
41,No,Travel_Rarely,Sales,8,3,Marketing,1909,3,Female,3,2,Sales Executive,2,Married,"(1000, 6500]",5,No,21,4,3,1,14,3,3,5,4,1,4
42,No,Travel_Rarely,Research & Development,6,3,Medical,1911,3,Male,3,3,Research Director,1,Married,"(6500, 19999]",9,No,13,3,2,1,18,3,4,13,7,5,7
31,No,Travel_Rarely,Sales,10,2,Medical,1912,3,Female,3,2,Sales Executive,4,Divorced,"(6500, 19999]",2,Yes,11,3,4,1,8,2,3,5,2,1,4
34,No,Travel_Rarely,Sales,3,1,Medical,1915,4,Female,2,2,Sales Executive,4,Married,"(6500, 19999]",3,Yes,12,3,3,0,9,3,2,4,2,0,1
31,No,Travel_Rarely,Research & Development,4,3,Medical,1916,1,Female,4,1,Laboratory Technician,3,Divorced,"(1000, 6500]",8,No,12,3,2,1,4,0,2,2,2,2,2
26,No,Travel_Frequently,Research & Development,6,3,Other,1918,3,Male,4,1,Laboratory Technician,4,Married,"(1000, 6500]",0,No,18,3,1,1,8,3,3,7,7,7,7
45,No,Travel_Frequently,Research & Development,1,4,Medical,1922,2,Male,3,2,Healthcare Representative,3,Single,"(1000, 6500]",4,No,12,3,3,0,12,3,3,4,2,0,3
33,No,Travel_Rarely,Sales,10,4,Marketing,1924,2,Male,3,2,Sales Executive,3,Single,"(1000, 6500]",1,No,14,3,2,0,10,2,2,10,4,0,9
28,No,Travel_Frequently,Sales,1,2,Life Sciences,1927,3,Male,2,2,Sales Executive,4,Married,"(6500, 19999]",1,Yes,12,3,3,1,7,2,3,7,7,0,7
29,Yes,Travel_Frequently,Sales,24,3,Technical Degree,1928,3,Male,4,1,Sales Representative,1,Single,"(1000, 6500]",1,No,17,3,4,0,1,3,3,1,0,0,0
39,No,Non-Travel,Sales,21,4,Life Sciences,1929,1,Female,1,2,Sales Executive,3,Married,"(1000, 6500]",6,No,19,3,3,1,10,1,3,3,2,1,2
27,No,Travel_Rarely,Research & Development,2,4,Technical Degree,1931,2,Male,3,1,Research Scientist,2,Married,"(1000, 6500]",1,No,11,3,3,1,6,3,2,5,3,1,2
34,No,Travel_Frequently,Research & Development,22,4,Other,1932,3,Male,2,2,Research Scientist,4,Married,"(1000, 6500]",1,Yes,15,3,2,0,16,3,3,15,10,6,11
28,Yes,Travel_Rarely,Sales,13,2,Marketing,1933,4,Female,3,2,Sales Executive,3,Single,"(6500, 19999]",3,Yes,11,3,4,0,6,0,3,2,0,2,2
47,No,Non-Travel,Research & Development,14,4,Technical Degree,1934,3,Male,3,2,Research Scientist,2,Married,"(1000, 6500]",8,No,18,3,3,1,16,4,4,8,7,1,7
56,No,Travel_Rarely,Sales,11,5,Marketing,1935,4,Female,2,2,Sales Executive,1,Married,"(1000, 6500]",4,No,16,3,3,1,6,3,3,0,0,0,0
39,No,Travel_Rarely,Research & Development,9,2,Medical,1936,1,Male,3,2,Manufacturing Director,1,Married,"(1000, 6500]",1,No,25,4,4,1,10,3,3,10,0,7,9
38,No,Travel_Frequently,Research & Development,8,3,Medical,1937,4,Female,2,2,Research Scientist,2,Divorced,"(1000, 6500]",1,Yes,16,3,3,1,20,3,3,20,11,0,7
58,No,Travel_Rarely,Sales,21,3,Life Sciences,1938,4,Female,3,4,Manager,4,Married,"(6500, 19999]",4,Yes,13,3,3,1,29,2,2,1,0,0,0
32,Yes,Travel_Frequently,Research & Development,5,2,Life Sciences,1939,1,Female,4,1,Research Scientist,3,Single,"(1000, 6500]",3,Yes,14,3,1,0,8,2,3,4,1,0,3
38,No,Travel_Rarely,Research & Development,9,2,Life Sciences,1940,2,Male,3,1,Research Scientist,4,Divorced,"(1000, 6500]",2,No,19,3,4,2,10,0,4,5,2,0,3
49,No,Travel_Frequently,Research & Development,2,1,Life Sciences,1941,2,Male,3,5,Research Director,4,Married,"(6500, 19999]",3,No,15,3,4,0,28,3,3,5,4,4,3
42,No,Travel_Rarely,Sales,12,4,Marketing,1943,2,Male,3,2,Sales Executive,4,Divorced,"(1000, 6500]",3,Yes,12,3,3,2,14,4,3,0,0,0,0
27,Yes,Travel_Frequently,Human Resources,22,3,Human Resources,1944,1,Female,2,1,Human Resources,2,Married,"(1000, 6500]",1,No,12,3,1,0,1,2,3,1,0,0,0
35,No,Travel_Rarely,Sales,18,4,Medical,1945,2,Male,3,2,Sales Executive,1,Married,"(1000, 6500]",0,No,16,3,4,1,6,2,1,5,3,0,4
28,No,Non-Travel,Research & Development,16,3,Medical,1947,3,Male,3,1,Research Scientist,3,Single,"(1000, 6500]",1,No,14,3,3,0,5,3,2,5,3,1,4
31,No,Non-Travel,Research & Development,3,2,Medical,1948,3,Male,3,1,Research Scientist,1,Divorced,"(1000, 6500]",1,Yes,13,3,4,1,4,3,4,4,2,2,3
36,No,Non-Travel,Research & Development,9,4,Life Sciences,1949,1,Male,4,1,Laboratory Technician,2,Married,"(1000, 6500]",1,No,22,4,2,0,5,3,3,5,4,0,2
34,No,Travel_Rarely,Sales,1,3,Marketing,1950,1,Male,3,3,Sales Executive,4,Single,"(6500, 19999]",1,No,21,4,1,0,14,3,2,14,8,2,1
34,No,Travel_Rarely,Sales,13,4,Medical,1951,4,Male,3,3,Sales Executive,3,Divorced,"(6500, 19999]",1,No,18,3,3,1,9,2,2,8,7,1,1
26,No,Travel_Rarely,Research & Development,1,3,Medical,1952,3,Male,3,1,Laboratory Technician,1,Single,"(1000, 6500]",0,No,13,3,4,0,8,6,2,7,7,7,6
29,No,Travel_Rarely,Research & Development,1,3,Life Sciences,1954,1,Male,3,2,Healthcare Representative,1,Married,"(1000, 6500]",0,No,12,3,1,1,6,5,2,5,3,0,2
32,No,Non-Travel,Research & Development,15,4,Medical,1955,3,Female,3,2,Healthcare Representative,4,Divorced,"(6500, 19999]",5,No,18,3,2,1,9,6,3,5,1,1,2
31,No,Travel_Frequently,Research & Development,1,3,Life Sciences,1956,4,Male,1,2,Research Scientist,1,Married,"(1000, 6500]",1,No,21,4,2,0,10,6,3,10,8,8,7
28,Yes,Travel_Rarely,Research & Development,17,3,Technical Degree,1960,3,Male,2,1,Laboratory Technician,4,Divorced,"(1000, 6500]",5,No,12,3,1,1,6,2,2,4,1,0,3
38,No,Travel_Rarely,Sales,1,3,Life Sciences,1961,1,Male,2,1,Sales Representative,1,Single,"(1000, 6500]",4,No,14,3,1,0,20,3,2,1,0,0,0
35,No,Travel_Rarely,Sales,7,4,Life Sciences,1962,3,Female,3,2,Sales Executive,4,Married,"(1000, 6500]",1,Yes,11,3,4,0,10,2,3,10,8,0,9
27,No,Travel_Rarely,Sales,9,3,Marketing,1965,4,Male,3,2,Sales Executive,4,Single,"(1000, 6500]",1,No,14,3,1,0,7,5,3,7,7,0,7
32,No,Travel_Rarely,Research & Development,5,4,Life Sciences,1966,4,Male,2,2,Manufacturing Director,4,Single,"(6500, 19999]",8,No,24,4,2,0,8,1,3,1,0,0,0
31,Yes,Travel_Frequently,Sales,26,4,Marketing,1967,1,Male,3,2,Sales Executive,4,Married,"(1000, 6500]",1,Yes,11,3,3,0,10,4,3,10,7,0,8
53,Yes,Travel_Rarely,Sales,24,4,Life Sciences,1968,1,Male,3,3,Sales Executive,1,Single,"(6500, 19999]",6,Yes,13,3,2,0,15,2,2,2,2,2,2
54,No,Travel_Rarely,Research & Development,9,2,Life Sciences,1969,1,Female,3,2,Research Scientist,3,Married,"(1000, 6500]",3,No,11,3,3,2,9,6,2,4,3,2,3
33,No,Travel_Frequently,Research & Development,7,2,Life Sciences,1970,4,Male,3,2,Healthcare Representative,3,Divorced,"(1000, 6500]",1,No,20,4,3,3,9,2,3,9,7,2,8
43,No,Travel_Rarely,Research & Development,11,3,Life Sciences,1971,1,Male,3,3,Healthcare Representative,3,Married,"(6500, 19999]",1,No,17,3,2,1,10,1,3,10,9,0,9
38,No,Travel_Frequently,Human Resources,1,4,Other,1972,4,Male,3,1,Human Resources,2,Married,"(1000, 6500]",0,Yes,11,3,2,1,7,2,3,6,2,1,2
55,No,Travel_Rarely,Human Resources,26,4,Human Resources,1973,3,Male,4,5,Manager,2,Married,"(6500, 19999]",4,Yes,18,3,1,1,35,0,3,10,9,1,4
31,No,Travel_Rarely,Research & Development,2,1,Medical,1974,4,Female,1,1,Laboratory Technician,4,Divorced,"(1000, 6500]",1,Yes,11,3,3,3,1,4,3,1,0,0,0
39,No,Travel_Rarely,Sales,15,4,Marketing,1975,2,Male,3,4,Sales Executive,1,Single,"(6500, 19999]",0,No,12,3,1,0,21,3,3,20,8,11,10
42,No,Non-Travel,Research & Development,23,2,Life Sciences,1976,4,Male,2,2,Research Scientist,3,Single,"(1000, 6500]",1,No,12,3,4,0,20,2,3,20,9,3,7
31,No,Non-Travel,Research & Development,10,3,Medical,1979,3,Female,3,3,Research Director,3,Married,"(6500, 19999]",4,No,20,4,3,1,13,2,4,11,7,4,8
54,No,Travel_Rarely,Research & Development,10,3,Medical,1980,3,Female,3,2,Manufacturing Director,1,Single,"(1000, 6500]",6,Yes,19,3,4,0,9,3,3,5,2,1,4
24,No,Travel_Rarely,Research & Development,1,2,Life Sciences,1981,2,Male,2,2,Healthcare Representative,3,Single,"(1000, 6500]",1,No,12,3,2,0,4,2,2,4,3,1,2
23,No,Travel_Rarely,Research & Development,12,2,Other,1982,4,Male,3,1,Laboratory Technician,4,Single,"(1000, 6500]",1,No,13,3,3,0,5,6,4,5,2,1,4
40,No,Travel_Frequently,Research & Development,11,3,Technical Degree,1985,4,Female,3,2,Laboratory Technician,3,Married,"(1000, 6500]",1,No,11,3,1,1,10,2,4,10,9,9,4
40,No,Travel_Rarely,Sales,2,2,Marketing,1986,2,Female,3,2,Sales Executive,2,Married,"(1000, 6500]",3,No,14,3,3,1,15,4,3,11,8,5,10
25,No,Travel_Rarely,Human Resources,2,3,Human Resources,1987,3,Female,3,1,Human Resources,2,Married,"(1000, 6500]",4,No,14,3,3,0,6,3,3,2,0,1,2
30,No,Travel_Rarely,Research & Development,1,2,Medical,1989,4,Male,3,1,Laboratory Technician,2,Married,"(1000, 6500]",1,No,13,3,3,0,12,6,2,12,8,1,7
25,No,Travel_Rarely,Research & Development,2,1,Other,1992,4,Male,3,1,Laboratory Technician,3,Divorced,"(1000, 6500]",6,Yes,19,3,3,1,7,2,2,2,2,0,2
47,No,Travel_Rarely,Research & Development,25,3,Medical,1993,1,Male,3,3,Healthcare Representative,3,Single,"(6500, 19999]",2,No,23,4,2,0,25,3,3,17,14,12,11
33,No,Non-Travel,Research & Development,1,2,Medical,1994,2,Male,2,1,Laboratory Technician,3,Divorced,"(1000, 6500]",1,No,12,3,3,3,1,2,2,1,1,0,0
38,No,Travel_Rarely,Sales,1,4,Life Sciences,1995,4,Male,3,2,Sales Executive,2,Married,"(1000, 6500]",0,No,15,3,1,2,16,3,3,15,13,5,8
31,No,Travel_Rarely,Sales,2,2,Life Sciences,1996,1,Male,3,1,Sales Representative,3,Married,"(1000, 6500]",0,No,19,3,3,1,3,1,3,2,2,1,2
38,No,Travel_Frequently,Research & Development,6,4,Life Sciences,1997,1,Male,2,2,Manufacturing Director,3,Married,"(1000, 6500]",2,No,11,3,4,1,10,1,3,8,3,7,7
42,No,Travel_Rarely,Research & Development,18,4,Life Sciences,1998,4,Male,3,2,Research Scientist,1,Divorced,"(1000, 6500]",6,Yes,17,3,3,1,9,3,2,4,3,1,2
41,No,Travel_Rarely,Research & Development,1,3,Life Sciences,1999,4,Male,3,1,Research Scientist,4,Married,"(1000, 6500]",3,No,22,4,1,1,12,3,3,5,3,1,0
47,No,Non-Travel,Research & Development,1,1,Medical,2000,3,Female,3,3,Research Director,2,Married,"(6500, 19999]",0,No,18,3,1,2,14,3,1,13,8,5,12
35,No,Travel_Rarely,Research & Development,11,4,Medical,2003,4,Male,3,1,Laboratory Technician,3,Married,"(1000, 6500]",7,Yes,11,3,3,1,5,3,3,2,2,2,2
22,No,Travel_Rarely,Research & Development,1,2,Life Sciences,2007,4,Male,3,1,Research Scientist,3,Single,"(1000, 6500]",0,No,12,3,4,0,4,2,4,3,2,1,2
35,No,Travel_Rarely,Research & Development,9,4,Medical,2008,2,Male,3,2,Research Scientist,3,Single,"(1000, 6500]",1,No,19,3,2,0,10,5,3,10,7,0,8
33,No,Travel_Rarely,Research & Development,15,2,Medical,2009,2,Female,3,2,Healthcare Representative,4,Married,"(1000, 6500]",0,Yes,13,3,1,1,10,6,3,9,7,8,1
32,No,Travel_Rarely,Research & Development,29,4,Life Sciences,2010,3,Female,2,1,Laboratory Technician,2,Single,"(1000, 6500]",1,No,13,3,3,0,6,3,3,6,2,4,1
40,No,Travel_Rarely,Research & Development,1,4,Life Sciences,2012,1,Male,3,1,Laboratory Technician,4,Married,"(1000, 6500]",8,No,19,3,3,2,8,3,2,1,0,0,0
32,No,Travel_Rarely,Sales,1,4,Medical,2013,2,Male,2,1,Sales Representative,2,Married,"(1000, 6500]",0,No,14,3,2,1,3,2,3,2,2,2,2
39,No,Travel_Rarely,Research & Development,24,1,Life Sciences,2014,1,Male,3,2,Research Scientist,4,Single,"(1000, 6500]",7,No,13,3,1,0,18,2,3,7,7,1,7
38,No,Travel_Rarely,Research & Development,10,3,Medical,2015,2,Female,1,3,Research Director,3,Married,"(6500, 19999]",3,No,12,3,1,1,20,3,3,18,16,1,11
32,No,Travel_Rarely,Sales,1,4,Marketing,2016,3,Female,3,3,Sales Executive,4,Married,"(6500, 19999]",1,No,19,3,3,2,14,3,3,14,10,5,7
37,No,Travel_Rarely,Research & Development,10,3,Life Sciences,2017,3,Female,4,3,Research Director,4,Married,"(6500, 19999]",1,Yes,25,4,1,1,16,2,3,16,11,6,8
25,No,Travel_Rarely,Sales,8,2,Other,2018,1,Female,3,2,Sales Executive,3,Divorced,"(1000, 6500]",0,Yes,22,4,2,1,6,3,2,5,3,0,4
52,No,Non-Travel,Sales,29,4,Life Sciences,2019,1,Male,3,1,Sales Representative,4,Divorced,"(1000, 6500]",2,No,15,3,2,2,16,3,2,9,8,0,0
44,No,Travel_Rarely,Research & Development,1,3,Medical,2020,2,Male,3,1,Research Scientist,4,Single,"(1000, 6500]",6,Yes,12,3,3,0,6,2,3,4,3,1,2
21,No,Travel_Rarely,Sales,5,1,Medical,2021,3,Male,3,1,Sales Representative,1,Single,"(1000, 6500]",1,Yes,11,3,4,0,2,6,3,2,2,1,2
39,No,Non-Travel,Research & Development,9,3,Life Sciences,2022,4,Male,3,5,Manager,4,Single,"(6500, 19999]",2,No,13,3,3,0,21,3,2,6,0,1,3
23,Yes,Travel_Frequently,Sales,9,3,Marketing,2023,4,Male,3,1,Sales Representative,1,Married,"(1000, 6500]",1,No,19,3,1,1,1,3,2,1,0,1,0
36,No,Travel_Rarely,Sales,3,3,Medical,2024,1,Female,2,3,Sales Executive,4,Married,"(6500, 19999]",0,No,19,3,3,2,10,2,3,9,7,3,4
36,No,Travel_Frequently,Research & Development,4,2,Life Sciences,2025,4,Female,3,2,Manufacturing Director,2,Divorced,"(1000, 6500]",7,No,13,3,2,3,18,3,3,4,2,0,2
